1994,4,29,0,50.4,357.5,9.7,9.62,0.2,0,1,,,90,4.1,1030.6,10,9.6,9.2,2,2
1994,4,29,3,50.5,357.4,9.8,9.75,0.2,0,1,7,2,120,4.1,1029.3,10,9.5,9,1,1
1994,4,29,6,50.5,357.5,9.8,9.61,0.2,0,1,2,2,70,4.6,1029,10.8,9.7,8.5,6,2
1994,4,29,9,50.4,357.6,9.7,9.54,0.2,0,1,3,2,120,7.7,1028.4,11.3,10.4,9.5,4,1
1994,5,3,7,50.4,357.6,9.2,9.46,0.21,0,1,0,0,160,8.2,1007.1,12.5,10.3,8,5,4
1994,5,3,8,50.4,357.6,9.4,9.46,0.21,0,1,0,0,160,8.7,1007.3,11.5,9.7,7.8,6,4
1994,5,3,9,50.5,357.7,9.2,9.42,0.21,0,1,1,1,160,10.3,1007.2,13,10.5,7.9,7,7
1994,5,3,12,50.4,357,9.3,9.88,0.2,0,1,5,2,230,11.8,1007.7,11.5,10,8.5,2,2
1994,5,3,13,50.3,356.9,9.3,9.9,0.29,0,1,5,1,230,11.3,1007.5,11.4,9.7,7.9,2,2
1994,5,3,15,50.3,357.7,9,9.42,0.21,0,1,2,2,210,10.3,1008.8,12.5,10.2,7.8,2,1
1994,5,3,16,50.3,357.8,9.8,9.41,0.21,0,1,2,3,220,12.9,1008.8,11.6,9.8,7.9,2,2
1994,5,3,17,50.4,357.8,9.7,9.38,0.21,0,1,1,2,220,13.4,1008.7,11.5,9.8,8,6,6
1994,5,3,18,50.3,357.4,9.7,9.66,0.21,0,1,6,2,220,15.4,1008.6,11.5,10,8.5,5,5
1994,5,3,21,50.3,357,9.5,9.86,0.2,0,1,6,2,220,12.3,1009.4,10.9,9.5,8,7,7
1994,5,4,0,50.4,357,9.4,9.87,0.21,0,1,8,1,240,8.7,1009.1,11.6,10.1,8.6,4,4
1994,5,4,3,50.2,357.2,9,9.78,0.21,0,1,3,2,260,11.8,1009.2,11.6,10,8.4,5,5
1994,5,4,6,50.5,357.5,9,9.59,0.22,0,1,1,3,250,8.7,1009.4,10.8,9.4,7.9,7,7
1994,5,4,8,50.5,357.6,9.6,9.5,0.22,0,1,,,240,11.3,1010,10.7,9.3,7.8,7,6
1994,5,4,9,50.6,357.6,9.8,9.53,0.22,0,1,1,2,240,12.3,1010.2,10.7,9.3,7.8,7,6
1994,5,4,12,50.4,357.4,10.2,9.68,0.22,0,1,5,2,250,11.3,1011.7,8.7,7.2,5.4,6,6
1994,5,4,13,50.4,357.2,10.2,9.78,0.22,0,1,,,240,10.3,1012.1,10.6,7.7,4.1,5,5
1994,5,4,14,50.4,357,10.2,9.87,0.21,0,1,,,240,13.9,1012.6,10.2,8,5.4,5,5
1994,5,4,15,50.4,356.9,10.2,9.93,0.3,0,1,5,2,270,10.8,1013.2,12.6,8.7,3.9,3,3
1994,5,4,18,50.4,357.2,9.4,9.78,0.22,0,1,2,2,260,12.9,1015.7,11.5,8.9,5.9,1,1
1994,5,4,20,50.2,357,9.5,9.84,0.21,0,1,,,270,10.3,1017.5,10.5,8.2,5.5,1,1
1994,5,4,21,50.3,357.3,9.2,9.74,0.22,0,1,1,2,250,12.9,1017.8,10.6,8.8,6.8,2,2
